id,topic,text,difficulty
7e4f382c-7a23-4733-b35f-3c91c714b59a,"API Dizaynı və Sənədləşmə","OpenAPI spesifikasiyasından avtomatik client SDK generasiya etmək mümkündürmü?",MEDIUM
836c73ce-a1e4-41ee-9668-d0d20ca25939,"API Dizaynı və Sənədləşmə","API-lərdə 'breaking change' nəyi ifadə edir?",MEDIUM
e85db57b-89e0-48ca-a741-0b9c54dd9b50,"API Dizaynı və Sənədləşmə","API dizaynında konsistent (ardıcıl) adlandırma niyə vacibdir?",EASY
0a8b7e2c-b35e-4d4b-85db-ceaed89886ca,"API Dizaynı və Sənədləşmə","API-lərdə sorğu parametrlərinin (query parameters) filtrasiya üçün istifadəsinə nümunə hansıdır?",EASY
61049a0d-58af-4105-b709-1be6cad1cebd,"API Dizaynı və Sənədləşmə","Postman kolleksiyaları API test və sənədləşməsində nə üçün istifadə olunur?",EASY
9d7194ba-fcb5-4120-a9e4-e1961a7031d3,"API Dizaynı və Sənədləşmə","API dizaynında 'sparse fieldsets' konsepsiyası nə edir?",MEDIUM
908bad32-e94f-475e-8de5-a3d297b9ea54,"Autentifikasiya və Avtorizasiya","Autentifikasiya (authentication) və avtorizasiya (authorization) arasındakı fərq nədir?",EASY
0b139bbe-0767-4a74-9291-b40e12ac9dc9,"Autentifikasiya və Avtorizasiya","JWT (JSON Web Token) nədən ibarətdir?",MEDIUM
574deed9-78bd-40b7-a823-99e598ec01df,"Autentifikasiya və Avtorizasiya","JWT-nin stateless (vəziyyətsiz) olması nə üstünlük verir?",MEDIUM
c050e9dd-2f1d-4b7a-83c1-e067dcaf7ad7,"Autentifikasiya və Avtorizasiya","OAuth2 protokolunun əsas məqsədi nədir?",MEDIUM
a26bad02-cb0c-46b2-a362-e29e9e67d2ca,"Autentifikasiya və Avtorizasiya","OAuth2-də 'access token' və 'refresh token' arasındakı fərq nədir?",MEDIUM
eaf8ee2f-7c47-4b40-aebd-f213b512adb8,"Autentifikasiya və Avtorizasiya","Spring Security-də autentifikasiya prosesini idarə edən əsas interfeys hansıdır?",MEDIUM
aeed7ef2-2ae9-410c-9b61-4ec33e5a36b9,"Autentifikasiya və Avtorizasiya","Role-Based Access Control (RBAC) nə deməkdir?",EASY
ae7fd711-ad70-485c-a3ba-4521e90bcfc4,"Autentifikasiya və Avtorizasiya","Şifrələrin verilənlər bazasında saxlanması üçün niyə hashing (məs. bcrypt) istifadə olunur?",MEDIUM
5a9d9027-23ce-4a2b-8bba-958e7d18779e,"Autentifikasiya və Avtorizasiya","CSRF (Cross-Site Request Forgery) həmləsi nədir?",MEDIUM
840b83ea-02f3-4ead-b1b8-1b94a00eb0c3,"Autentifikasiya və Avtorizasiya","Session-based autentifikasiya JWT-based autentifikasiyadan nə ilə fərqlənir?",MEDIUM
680f4cf6-16c0-426b-8c58-b2a94b826631,"Autentifikasiya və Avtorizasiya","OAuth2-də 'Authorization Code' grant type nə üçün istifadə olunur?",HARD
bf961222-4d30-4d42-967a-28cc7b01ccfc,"Autentifikasiya və Avtorizasiya","Two-Factor Authentication (2FA) nəyi təmin edir?",EASY
3387d52b-765e-4c77-92a2-7646ef839975,"Autentifikasiya və Avtorizasiya","Spring Security-də @PreAuthorize annotasiyası nə edir?",MEDIUM
cee6cc5a-3f14-479f-ac1a-81623b1ab2d7,"Autentifikasiya və Avtorizasiya","Single Sign-On (SSO) nə üçün istifadə olunur?",MEDIUM
56b01cfe-cac1-4b75-b9fe-4f6312d1d4ed,"Autentifikasiya və Avtorizasiya","OpenID Connect OAuth2-dən nə ilə fərqlənir?",HARD
69159c48-f303-472e-9307-18fe628af571,"Autentifikasiya və Avtorizasiya","API açarları (API keys) autentifikasiyanın hansı formasıdır?",MEDIUM
f017cae9-ddcc-4e95-9a00-972e2e9a2771,"Autentifikasiya və Avtorizasiya","Principle of Least Privilege (ən az imtiyaz prinsipi) nə deməkdir?",MEDIUM
f6d6bd92-caed-40c1-afff-268a674e8392,"Autentifikasiya və Avtorizasiya","JWT token-in etibarlılıq müddəti (expiration) niyə vacibdir?",MEDIUM
7363ff66-62b4-42d6-84a9-0ca04ab736ac,"Autentifikasiya və Avtorizasiya","Basic Authentication-un təhlükəsizlik baxımından zəif tərəfi nədir?",MEDIUM
62e8a09f-f247-4dc4-b4c2-04808ac70cdd,"Autentifikasiya və Avtorizasiya","Avtorizasiya yoxlaması yalnız frontend-də (klient tərəfində) aparılması niyə təhlükəlidir?",MEDIUM
62fe82aa-124a-403f-98f4-d312248327f8,"JDBC və Verilənlər Bazası","JDBC nədir?",EASY
15c0cef6-871d-4da2-9af4-27f29afd137f,"JDBC və Verilənlər Bazası","PreparedStatement, Statement-dən nə ilə fərqlənir?",MEDIUM
a512aa04-6e46-4eaa-a0e5-b06111e420bb,"JDBC və Verilənlər Bazası","Connection Pool nə üçün istifadə olunur?",MEDIUM
e8462acc-2340-4ac1-8099-4855d6a8fa81,"JDBC və Verilənlər Bazası","ORM (Object-Relational Mapping) nədir?",MEDIUM
55723fc1-51ad-4085-b38c-caf1fb4f412a,"JDBC və Verilənlər Bazası","SQL injection həmləsindən qorunmaq üçün ən yaxşı üsul hansıdır?",MEDIUM
83cae4ff-d1aa-4f7f-a072-fea081761a7e,"JDBC və Verilənlər Bazası","Transaction-un ACID xüsusiyyətləri nələrdir?",MEDIUM
5fedb583-5635-4cda-b6c3-79dc3317ec15,"JDBC və Verilənlər Bazası","ResultSet nədir?",EASY
55874226-f417-4921-acfb-9cb125adbe7a,"JDBC və Verilənlər Bazası","Hibernate-də lazy loading nə deməkdir?",MEDIUM
cb161b1e-a730-43ac-a926-9726df537061,"JDBC və Verilənlər Bazası","commit() və rollback() metodları nə üçündür?",MEDIUM
06e8b2de-a90d-46fa-84c9-438095c49da8,"JDBC və Verilənlər Bazası","N+1 select problemi nədir?",HARD
31f2bd29-b53c-48f1-904a-1a486a16ac0d,"JDBC və Verilənlər Bazası","DriverManager sinifi JDBC-də nə üçün istifadə olunur?",MEDIUM
8a42257c-5092-4ae9-b63c-58257dd3dc84,"JDBC və Verilənlər Bazası","CallableStatement nə üçün istifadə olunur?",MEDIUM
ce84c412-05ba-4f78-be31-6b2d88f42abe,"JDBC və Verilənlər Bazası","Batch processing (JDBC-də addBatch/executeBatch) nə üçün istifadə olunur?",MEDIUM
ba03d7a5-018c-4b76-bf9b-7512229c939b,"JDBC və Verilənlər Bazası","JDBC-də autoCommit rejimi default olaraq necədir?",MEDIUM
01d04bae-e352-4a23-b99a-4e594655e865,"JDBC və Verilənlər Bazası","Connection.setAutoCommit(false) nə vaxt istifadə olunur?",MEDIUM
a15b58ea-7292-4a8c-bc37-522bc39ba449,"JDBC və Verilənlər Bazası","SQL-də JOIN əməliyyatının məqsədi nədir?",EASY
2bf72889-fa34-4997-bfa2-248e28be2fc1,"JDBC və Verilənlər Bazası","Optimistic locking və pessimistic locking arasındakı fərq nədir?",HARD
67cd05cc-e38f-4d10-91c4-b03505ccb450,"JDBC və Verilənlər Bazası","JPA-da @Entity annotasiyası nə edir?",MEDIUM
92dd9778-6ccc-46e4-9ce7-f408ac800be7,"JDBC və Verilənlər Bazası","Database Connection Pool-un ölçüsünü çox böyük təyin etməyin riski nədir?",MEDIUM
3817e4c8-15b0-44ea-a158-ab64f16aeef3,"JDBC və Verilənlər Bazası","JDBC URL-i (məs. jdbc:mysql://localhost:3306/mydb) nəyi ehtiva edir?",EASY
b00480f3-b8fc-43af-8dc1-00a06184c55d,"SQL və Verilənlər Bazası Dizaynı","Normalization (normallaşdırma) verilənlər bazası dizaynında nəyi hədəfləyir?",MEDIUM
dba213b2-367d-4f34-85ad-31d216a79101,"SQL və Verilənlər Bazası Dizaynı","Primary key nədir?",EASY
70cce645-fee0-4d76-9414-80712bdb2d91,"SQL və Verilənlər Bazası Dizaynı","Foreign key nə üçün istifadə olunur?",EASY
49e16392-b684-4f62-9440-23fee2544484,"SQL və Verilənlər Bazası Dizaynı","INNER JOIN və LEFT JOIN arasındakı fərq nədir?",MEDIUM
fd19c3fc-7e25-4217-9cf0-1c9dc2935ebb,"SQL və Verilənlər Bazası Dizaynı","GROUP BY sərəncamı nə üçün istifadə olunur?",MEDIUM
3ed119a3-85f8-4dc6-9b5b-6e2d1963c09d,"SQL və Verilənlər Bazası Dizaynı","WHERE və HAVING sərəncamları arasındakı fərq nədir?",MEDIUM
576ce18b-d262-47f4-8503-876332b169bf,"SQL və Verilənlər Bazası Dizaynı","Third Normal Form (3NF) nəyi tələb edir?",HARD
f73b7543-b7e9-46b5-a181-423540cecbf9,"SQL və Verilənlər Bazası Dizaynı","Denormalization nə vaxt istifadə edilə bilər?",MEDIUM
fbb79454-e790-4192-8eab-89163df37785,"SQL və Verilənlər Bazası Dizaynı","SQL-də UNION və UNION ALL arasındakı fərq nədir?",MEDIUM
e3172bc4-603b-4dfa-8611-864a6c09904d,"SQL və Verilənlər Bazası Dizaynı","Composite key (mürəkkəb açar) nə deməkdir?",MEDIUM
f9605b10-e4be-4853-95da-c50f2fd8905b,"SQL və Verilənlər Bazası Dizaynı","SQL-də subquery (alt-sorğu) nə üçün istifadə olunur?",MEDIUM
c16d357a-248a-4beb-8fa2-7662091f3a62,"SQL və Verilənlər Bazası Dizaynı","Referential integrity (istinad bütövlüyü) nəyi təmin edir?",MEDIUM
ea6ce720-1302-4258-b376-32780f7ee381,"SQL və Verilənlər Bazası Dizaynı","SQL-də DISTINCT açar sözü nə edir?",EASY
52f1a8ca-130e-4fce-8b48-68af956debb9,"SQL və Verilənlər Bazası Dizaynı","View (görünüş) verilənlər bazasında nədir?",MEDIUM
7b1f165c-a906-4f02-be45-bdc3416aea91,"SQL və Verilənlər Bazası Dizaynı","Stored Procedure-un üstünlüyü nədir?",MEDIUM
3d3a1850-96d3-477d-a6e3-bb712feb83c6,"SQL və Verilənlər Bazası Dizaynı","SQL Injection həmləsi nədir?",MEDIUM
3024bcb0-a261-4db9-800c-24f34970fb91,"SQL və Verilənlər Bazası Dizaynı","ER Diagram (Entity-Relationship Diagram) nə üçün istifadə olunur?",EASY
3952c3ba-2987-413f-b012-b66d5f3db9b6,"SQL və Verilənlər Bazası Dizaynı","Trigger (tetikleyici) verilənlər bazasında nə edir?",MEDIUM
4b7f441d-b2e9-4c41-a08d-54c4b73399d3,"SQL və Verilənlər Bazası Dizaynı","One-to-Many əlaqə nümunəsi hansıdır?",EASY
f80a59ed-fcb1-405d-a890-73823968821c,"SQL və Verilənlər Bazası Dizaynı","SQL-də EXISTS operatoru nə üçün istifadə olunur?",MEDIUM
828cb054-46f2-4435-9a23-2d5670a29520,"NoSQL Verilənlər Bazaları","NoSQL verilənlər bazaları RDBMS-dən nə ilə fərqlənir?",EASY
c6ad0af3-03f0-4f83-bc95-38dfc641db17,"NoSQL Verilənlər Bazaları","MongoDB hansı NoSQL kateqoriyasına aiddir?",EASY
872b0436-3993-4988-9483-044ef673e43e,"NoSQL Verilənlər Bazaları","Redis əsasən nə üçün istifadə olunur?",MEDIUM
2b1a8555-13f6-4087-9ac1-b9672d2c6b44,"NoSQL Verilənlər Bazaları","CAP teoremi nəyi ifadə edir?",HARD
11ff0a16-3516-4057-b069-c83a718ed318,"NoSQL Verilənlər Bazaları","Cassandra hansı NoSQL kateqoriyasına aiddir?",MEDIUM
c9d86794-7ba9-4610-80d5-0014a1d08f08,"NoSQL Verilənlər Bazaları","NoSQL verilənlər bazalarının horizontal scaling (üfüqi genişlənmə) baxımından üstünlüyü nədir?",MEDIUM
dbf52e5e-7b9d-4054-b47c-aa6c1f54bb97,"NoSQL Verilənlər Bazaları","Eventual consistency (nəhayət uyğunluq) nə deməkdir?",HARD
0fee5a91-3bdb-4d89-a2db-d450985236ea,"NoSQL Verilənlər Bazaları","Neo4j hansı NoSQL kateqoriyasına aiddir?",MEDIUM
1ae3ee50-344c-4b7a-8ec2-d520499dfd7d,"NoSQL Verilənlər Bazaları","NoSQL-də şəma (schema) çevikliyinin əsas faydası nədir?",MEDIUM
d3f5e6f4-d96b-4161-9450-6b582d31062a,"NoSQL Verilənlər Bazaları","NoSQL verilənlər bazası nə vaxt RDBMS-dən üstün ola bilər?",MEDIUM
196167a3-1e8a-4e46-ae2a-d04a1c24ffdd,"NoSQL Verilənlər Bazaları","Sharding (parçalama) nə deməkdir?",MEDIUM
8b04950b-8578-4a9b-850e-5b13dda0121e,"NoSQL Verilənlər Bazaları","Document database-də 'document' nəyi təmsil edir?",EASY
a94e5b52-c0ac-46f7-b61e-09190cb1ad2f,"NoSQL Verilənlər Bazaları","NoSQL verilənlər bazalarında transaction (tranzaksiya) dəstəyi ənənəvi RDBMS ilə necə müqayisə olunur?",HARD
4600d854-0fe6-48e7-807e-9984d98fb237,"NoSQL Verilənlər Bazaları","Key-value store-un tipik istifadə nümunəsi hansıdır?",MEDIUM
c83048e1-cb51-4ac4-ae17-13a27549803f,"NoSQL Verilənlər Bazaları","NoSQL verilənlər bazalarında indekslənmə RDBMS-dəkindən nə ilə fərqlənə bilər?",MEDIUM
fcb99904-fea5-4aa3-b49d-ef530ff5466b,"NoSQL Verilənlər Bazaları","Polyglot persistence nə deməkdir?",HARD
4bcecfa9-9404-459a-8a87-f0f8c1ee89bd,"NoSQL Verilənlər Bazaları","MongoDB-də 'collection' anlayışı SQL-də nəyə uyğun gəlir?",MEDIUM
a0996e14-682f-4823-8c72-04f14136b7fd,"NoSQL Verilənlər Bazaları","Elasticsearch əsasən nə üçün istifadə olunur?",MEDIUM
ca2b44d0-96fb-4fd9-8a0e-cf8dd16b15cd,"NoSQL Verilənlər Bazaları","NoSQL verilənlər bazasında BASE modeli (Basically Available, Soft state, Eventual consistency) ACID-dən nə ilə fərqlənir?",HARD
1b4f96a0-635d-4d9c-8cc8-981077b08452,"NoSQL Verilənlər Bazaları","Verilənlər bazası seçimi zamanı NoSQL və RDBMS arasında qərar vermək üçün hansı amillər nəzərə alınmalıdır?",MEDIUM
2db378c7-814a-4d9b-82cc-221b74c2fd56,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Verilənlər bazası indeksi (index) nə üçün istifadə olunur?",EASY
c7713cb5-0d23-492e-9201-51209eebc617,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","İndeksin əlavə edilməsinin mənfi tərəfi nədir?",MEDIUM
1b5b001a-0716-4f27-9c10-3dfac4f68d08,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Clustered index və non-clustered index arasındakı fərq nədir?",HARD
2806f164-cea3-4eb9-aa32-f28360e5aec0,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Composite index (mürəkkəb indeks) nə vaxt faydalıdır?",MEDIUM
68802109-646f-4eba-80f4-8e2ca2cedd03,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","EXPLAIN (və ya EXPLAIN PLAN) sərəncamı nə üçün istifadə olunur?",MEDIUM
0273bf36-7d61-4dbd-85d6-126a43a05a6c,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","N+1 query problemi necə optimallaşdırıla bilər?",HARD
25ab6bca-47bd-48b2-8433-7d9a8ac0b29e,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Query caching (sorğu keşləmə) nə üçün faydalıdır?",MEDIUM
daef45f8-ebe7-4cbb-88c7-ec8f63742e2d,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Full table scan nə deməkdir?",MEDIUM
ac5a37e0-9134-441c-b41d-764dbae8f9e6,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Verilənlər bazası partitioning (bölünmə) nə üçün istifadə olunur?",MEDIUM
26aee066-9677-4971-8488-34fad4c9836d,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","SELECT * əvəzinə lazımi sütunları seçmək niyə performans üçün tövsiyə olunur?",EASY
6b561273-73ad-4805-a24e-7d9550d53889,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Verilənlər bazası query optimizer-i nə edir?",MEDIUM
37c1c180-090b-4f15-910c-c231f50120a2,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Covering index nə deməkdir?",HARD
aa89abdc-74e2-416a-8dd8-0ce28d58cb09,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Verilənlər bazasında connection pooling niyə performans üçün vacibdir?",MEDIUM
b5670b44-6207-4556-a7a8-ecf3078d90f7,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Lazy loading verilənlər bazası performansına necə təsir edə bilər?",MEDIUM
8ec48a8b-966a-48b1-8817-aba2bdff84d8,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Verilənlər bazası replikasiyası (replication) nə üçün istifadə olunur?",MEDIUM
e6b64816-3443-4be8-a9da-8523abea86f9,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Slow query log nə üçün istifadə olunur?",MEDIUM
c411a15a-cd46-40e1-b5df-9871a700c2c0,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","İndeks seçərkən hansı sütunlar üstünlük təşkil etməlidir?",MEDIUM
be81afe0-9eb4-4789-8921-acedaaad7de1,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Database vacuuming/analyzing (məs. PostgreSQL-də) nə üçün lazımdır?",HARD
96fe6d0d-ec7b-490d-90be-10ae698d114c,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Read replica nə üçün istifadə olunur?",MEDIUM
5750644f-745e-4bb2-bfda-26608a5edc37,"Verilənlər Bazası İndeksləmə və Optimallaşdırma","Materialized view adi view-dan nə ilə fərqlənir?",HARD
cde26dcc-b55a-4e1d-a7a8-9c7445087994,"Keşləmə Strategiyaları","Keşləmə (caching) nə üçün istifadə olunur?",EASY
126e8913-66b1-44de-8201-0df270721c45,"Keşləmə Strategiyaları","Cache-Aside (Lazy Loading) strategiyası necə işləyir?",MEDIUM
a89caa51-dff9-4385-856f-56aef3a9f74f,"Keşləmə Strategiyaları","Write-Through keşləmə strategiyası nə edir?",MEDIUM
6f5843a3-0eba-4e04-b774-e79e4b2e2514,"Keşləmə Strategiyaları","Write-Behind (Write-Back) keşləmə strategiyası nə edir?",HARD
8a6062b7-a431-4b83-b428-c8524acd513a,"Keşləmə Strategiyaları","Cache eviction policy (keş çıxarma siyasəti) nə üçün lazımdır?",MEDIUM
b2cedce0-10c3-4871-946f-87be77bc18fa,"Keşləmə Strategiyaları","LRU (Least Recently Used) eviction siyasəti nəyi çıxarır?",MEDIUM
b4c634a0-70b2-41d0-aaeb-9903e7afcd1b,"Keşləmə Strategiyaları","Cache invalidation (keş etibarsızlaşdırma) niyə çətin problem hesab olunur?",HARD
f4b2851e-1640-4fe6-b6fb-4b060b4bcb2a,"Keşləmə Strategiyaları","Distributed cache (paylanmış keş, məs. Redis cluster) nə üçün istifadə olunur?",MEDIUM
7b1f5671-9723-4f3a-a7a7-306cbf15d807,"Keşləmə Strategiyaları","Cache stampede (keş basqını) problemi nə vaxt yaranır?",HARD
1249db40-2a69-4d9c-adfc-1d5cb6f4e4f2,"Keşləmə Strategiyaları","TTL (Time To Live) keşləmədə nəyi ifadə edir?",EASY
136ea28f-ce52-4dab-900a-bcfbffc2f18d,"Keşləmə Strategiyaları","Application-level caching və HTTP caching arasındakı fərq nədir?",MEDIUM
66c5fe86-2f67-4da0-ac94-885e66756058,"Keşləmə Strategiyaları","CDN (Content Delivery Network) keşləmə baxımından nə edir?",MEDIUM
1ec6f1e6-03e9-4d89-be67-7db854c7bfa0,"Keşləmə Strategiyaları","Keşləmə strategiyası seçərkən consistency və performans arasında hansı trade-off nəzərə alınmalıdır?",MEDIUM
dcb0c451-fbf7-48b9-a55e-db3ba9e0c168,"Keşləmə Strategiyaları","Spring-də @Cacheable annotasiyası nə edir?",MEDIUM
02eb01cf-81e5-4d83-b8d0-c5a3156089ed,"Keşləmə Strategiyaları","Cache warming (keşin qızdırılması) nə deməkdir?",MEDIUM
e7f2a4a0-a95e-4f34-b3aa-683b974ff2f8,"Keşləmə Strategiyaları","Keşləmədə 'hit rate' (uğur nisbəti) nəyi ölçür?",MEDIUM
bb46cc52-436b-48aa-9cee-debf6d38eed3,"Keşləmə Strategiyaları","Session caching nə üçün istifadə olunur?",MEDIUM
9cafb402-0753-45a7-83d7-016e972f178c,"Keşləmə Strategiyaları","Keşdə saxlanılan datanın ölçüsü çox böyük olduqda hansı risk yaranır?",MEDIUM
265132d2-88f7-4bc1-a6cf-eb69d02062f9,"Keşləmə Strategiyaları","Read-through cache nə edir?",HARD
0367f14a-1f79-4c0a-9a54-4ba56f144936,"Keşləmə Strategiyaları","Keşləmə strategiyası seçərkən data-nın nə qədər tez-tez dəyişdiyi niyə vacibdir?",MEDIUM
78a49eb3-553d-4baf-a54f-4782a05d404c,"Maven və Gradle","Maven-in əsas məqsədi nədir?",EASY
37fdcb00-a8d6-4149-917e-7d8414bf2a66,"Maven və Gradle","pom.xml faylı nəyi təsvir edir?",EASY
c8438c6d-a463-49e5-af99-442ae4f4b086,"Maven və Gradle","Maven-də 'dependency' nə deməkdir?",EASY
094b904e-2220-43f0-a4fd-8194fb37addb,"Maven və Gradle","Gradle, Maven-dən nə ilə fərqlənir?",MEDIUM
ea3f1b04-d5c7-4e9e-a737-ef0936df0d7e,"Maven və Gradle","Maven-in 'build lifecycle' mərhələlərindən biri deyil hansıdır?",MEDIUM
1fe020c8-12b6-4c05-a95e-df208fb887aa,"Maven və Gradle","Semantic Versioning-də (MAJOR.MINOR.PATCH) MAJOR versiyasının artması nəyi bildirir?",MEDIUM
8cc34a34-faf0-45e3-8d7f-4649df9b9aa2,"Maven və Gradle","Maven repository (local, central, remote) nə üçündür?",MEDIUM
c3a9dccb-a9a4-42a3-8203-cb30e8f9f6fe,"Maven və Gradle","'mvn clean install' əmri nə edir?",MEDIUM
9fd5c4f7-19a6-474a-b9d0-a36b35667d35,"Maven və Gradle","Gradle-də build.gradle faylının rolu nədir?",EASY
2d15eb19-37de-4940-b7e4-1cf95b3b0f66,"Maven və Gradle","Transitive dependency nə deməkdir?",MEDIUM
5a52debc-7115-438d-8326-0cbe51df9787,"Maven və Gradle","Maven-də 'scope' (məs. compile, test, provided) nəyi müəyyən edir?",MEDIUM
996d96c2-4bfa-414a-8125-bc38a367375b,"Maven və Gradle","Maven-in 'plugin' anlayışı nəyi ifadə edir?",MEDIUM
be7b2112-73cd-4733-8bdc-992ba9f9aa6a,"Maven və Gradle","Gradle-də 'task' nədir?",MEDIUM
438614e7-cfa7-42c9-bd69-6c7c1f2a1aa6,"Maven və Gradle","Maven-in 'parent POM' konsepsiyası nə üçün istifadə olunur?",MEDIUM
bd149e60-cd21-47df-81dc-deefddc7c194,"Maven və Gradle","Gradle-in 'incremental build' xüsusiyyəti nə edir?",MEDIUM
7b871b1e-b62b-4087-8cb0-68ccf972433b,"Maven və Gradle","Maven-də 'SNAPSHOT' versiyası nə deməkdir?",MEDIUM
45944112-c693-4f2a-a12a-4fee301ebf83,"Maven və Gradle","Build alətlərində 'reproducible build' (təkrarlana bilən build) nə üçün vacibdir?",MEDIUM
cba7220e-3823-444e-a8c7-29d9022d3a4a,"Maven və Gradle","Maven-in 'install' phase-i nə edir?",MEDIUM
49d65fb4-73f3-4ccf-ae66-39ad0b8c42e2,"Maven və Gradle","Gradle Wrapper (gradlew) nə üçün istifadə olunur?",MEDIUM
8cb84383-c6f1-4d9b-98f8-7fa82c6e16e2,"Maven və Gradle","Maven-in effective POM anlayışı nədir?",HARD
ccbc5efe-0152-4c0c-9d87-855451d3c8ee,"Docker və Konteynerləşdirmə","Docker konteyneri nədir?",EASY
881c9715-43d5-4449-963b-1e8f97f10efd,"Docker və Konteynerləşdirmə","Docker image və Docker container arasındakı fərq nədir?",EASY
12f94437-33e4-4147-a2c0-7a714cd8580a,"Docker və Konteynerləşdirmə","Dockerfile nədir?",EASY
472b1b1e-8384-42c9-89b0-ca78e107ae3f,"Docker və Konteynerləşdirmə","Docker konteynerləri virtual machine-lərdən nə ilə fərqlənir?",MEDIUM
e3d2a90f-597f-4a78-a6a7-714255c1bad6,"Docker və Konteynerləşdirmə","docker-compose nə üçün istifadə olunur?",MEDIUM
1936ca90-a43a-4ad8-9f69-61642cb871de,"Docker və Konteynerləşdirmə","Docker-də layer (qat) konsepsiyası nə üçün faydalıdır?",MEDIUM
c3ff2f76-123a-4816-a028-f775b3b444a2,"Docker və Konteynerləşdirmə","Docker Hub nədir?",EASY
33db415e-57d2-41fc-8fd4-4f46bd848b55,"Docker və Konteynerləşdirmə","Multi-stage build Docker-də nə üçün istifadə olunur?",MEDIUM
3adee36b-cc6a-4af5-9179-dc52444c5d17,"Docker və Konteynerləşdirmə","Docker volume nə üçün istifadə olunur?",MEDIUM
43c6b674-6474-40ab-85e3-db89badaa36e,"Docker və Konteynerləşdirmə","Docker-də EXPOSE təlimatı nə edir?",MEDIUM
581137fc-843b-4e95-bc93-dd7048fb9ea2,"Docker və Konteynerləşdirmə","Docker network rejimləri (bridge, host, none) nəyi idarə edir?",MEDIUM
a8e86aa1-5188-4920-bd09-8b9bfadacc12,"Docker və Konteynerləşdirmə","Konteynerlərin stateless dizayn edilməsi niyə tövsiyə olunur?",MEDIUM
1367cd86-02a3-45cd-aeb5-e0d219224c2b,"Docker və Konteynerləşdirmə","Docker-də .dockerignore faylı nə üçündür?",MEDIUM
5f8d5dd2-d98d-4ea9-bb65-5df0f0c506ea,"Docker və Konteynerləşdirmə","Container orchestration (orkestrasiya) nə deməkdir?",MEDIUM
d2021a82-a7a6-4199-9d76-0bcf9b1592bb,"Docker və Konteynerləşdirmə","Docker image-in ölçüsünü kiçiltmək üçün hansı üsul tövsiyə olunur?",MEDIUM
b45e8d4e-0606-498b-afa4-699f26c13ba6,"Docker və Konteynerləşdirmə","Docker konteynerinin restart policy-si nə üçün istifadə olunur?",MEDIUM
54f8fa19-92f8-471b-881a-050eefd01ba2,"Docker və Konteynerləşdirmə","Docker Swarm nədir?",MEDIUM
773cd891-d255-4302-b596-708d4b79c6a9,"Docker və Konteynerləşdirmə","Konteynerləşdirmənin CI/CD pipeline-larında rolü nədir?",MEDIUM
6ea28d64-a18c-4043-ba93-b76af1662211,"Docker və Konteynerləşdirmə","Docker-də ENTRYPOINT və CMD təlimatları arasındakı fərq nədir?",HARD
8ac4cb5a-d918-4b36-b45c-6b44ffe0885d,"Docker və Konteynerləşdirmə","Docker-in təhlükəsizlik baxımından tövsiyə olunan praktikalarından biri hansıdır?",MEDIUM
9e0dedb6-2305-40c6-a1bf-413d8e763b6f,"Kubernetes Əsasları","Kubernetes nədir?",EASY
404e3d7b-3513-4de9-b4b9-f3fd73f4eaaf,"Kubernetes Əsasları","Kubernetes-də Pod nədir?",EASY
b694ab3d-ad13-4744-9fc2-731637e056a3,"Kubernetes Əsasları","Kubernetes Service nə üçün istifadə olunur?",MEDIUM
fafd7005-e99f-43d7-b55b-47727b55263a,"Kubernetes Əsasları","Kubernetes Deployment obyekti nəyi idarə edir?",MEDIUM
5fb8707f-d339-4d46-a10e-4f24b871c6d8,"Kubernetes Əsasları","Kubernetes-də ReplicaSet nə edir?",MEDIUM
8fc7491b-c6a4-4412-a9c3-a02a7adf4c32,"Kubernetes Əsasları","Horizontal Pod Autoscaler (HPA) nə üçün istifadə olunur?",MEDIUM
12ce0de7-81bb-408a-95ff-9d4861200e09,"Kubernetes Əsasları","Kubernetes-də Namespace nə üçün istifadə olunur?",MEDIUM
e2dc798a-7fe2-45e3-906f-f46caca7c2bd,"Kubernetes Əsasları","Kubernetes ConfigMap nə üçün istifadə olunur?",MEDIUM
4cc40ef3-ccfe-412a-a694-473a8f52f84d,"Kubernetes Əsasları","Kubernetes Secret, ConfigMap-dən nə ilə fərqlənir?",MEDIUM
